racetrack,country,continent,length,length_type,track_type,race_name,organizer,race_rank,race_type,race_special,latitude,longitude
Argentino de Palermo,Argentina,South America,1200,Sprint,Turf,Clásico Intendente Melchor Posse,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,2000,Medium,Dirt,Clásico Haras Argentinos,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1600,Mile,Dirt,Clásico El Virtuoso,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,2200,Medium,Turf,Clásico Expressive Halo,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1000,Sprint,Dirt,Clásico España,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1600,Mile,Turf,Clásico Blend,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1000,Sprint,Dirt,Clásico Prensa Hípica,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1000,Sprint,Dirt,Clásico Guillermo Paats,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1400,Sprint,Turf,Clásico Japón,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1400,Sprint,Turf,Clásico Asociación Cooperativa de Criadores Ltda.,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1800,Mile,Dirt,Clásico Carlos Gardel,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1400,Sprint,Turf,Clásico The Japan Racing Association,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1800,Mile,Dirt,Clásico Gobierno de la Ciudad de Buenos Aires,HAPSA,4,Local,,-34.5669,-58.4252
Argentino de Palermo,Argentina,South America,1000,Sprint,Dirt,Clásico General Alvear,HAPSA,4,Local,,-34.5669,-58.4252
De la Plata,Argentina,South America,2000,Medium,Dirt,Gran Premio Selección de Potrancas,HLP,1,G1,,-34.920345,-57.969559
De la Plata,Argentina,South America,2400,Long,Dirt,Gran Premio Dardo Rocha,HLP,1,G1,,-34.920345,-57.969559
De la Plata,Argentina,South America,2100,Medium,Dirt,Gran Premio Latinoamericano,HLP,1,G1,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico 25 de Mayo de 1810,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,1500,Mile,Dirt,Clásico Raúl Aristegui,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico General Manuel Belgrano,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,1500,Mile,Dirt,Clásico Pedro Goenaga,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico Miguel Luis Morales,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico Polla de Potrancas,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,2200,Medium,Dirt,Clásico Provincia de Buenos Aires,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico Ciudad de La Plata,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico Marcos Levalle,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Gran Premio Joaquín V. González,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,2000,Medium,Dirt,Clásico Los Criadores,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,2000,Medium,Dirt,Clásico Clausura,HLP,2,G2,,-34.920345,-57.969559
De la Plata,Argentina,South America,1400,Sprint,Dirt,Clásico Lucio Taborda,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico Fortunato Novara,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico Arturo A. Bullrich,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico Derli A. Gómez,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico Agustín B. Gambier,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico Asociación Bonaerense de Propietarios de Caballos de Carrera,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1300,Sprint,Dirt,Clásico Fortunato Damiani,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1300,Sprint,Dirt,Clásico Luis María Doyhenard,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1400,Sprint,Dirt,Clásico Joaquín V. Maqueda,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1400,Sprint,Dirt,Clásico Andrés S. Torres,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1400,Sprint,Dirt,Clásico Asociación de Propietarios de Caballos de Carreras de Buenos Aires,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,2100,Medium,Dirt,Clásico Antonio Cané,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico 9 de Julio - Día de la Independencia,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico Isidoro Aramburu,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico Polla de Potrillos,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico Manuel F. y Emilio Gnecco,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico General José de San Martín,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1700,Mile,Dirt,Clásico Diego White,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1700,Mile,Dirt,Clásico José Pedro Ramírez,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico Hipódromo de La Plata,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,2000,Medium,Dirt,Clásico Jockey Club de la Provincia de Buenos Aires,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,2200,Medium,Dirt,Clásico OSAF,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,2000,Medium,Dirt,Clásico Hipódromo Independenica de Rosario,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico Uberto F. Vignart,HLP,3,G3,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico Emilio Casares,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1400,Sprint,Dirt,Clásico Jockey Club Argentino,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1000,Sprint,Dirt,Clásico Amilcar A. Mercader,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1000,Sprint,Dirt,Clásico Criadores Argentinos del S.P.C,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,2200,Medium,Dirt,Clásico Comparación,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico Onesto Puente,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1100,Sprint,Dirt,Clásico Julio Corte,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1100,Sprint,Dirt,Clásico Club Hípico de Tandil,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico Otelo A. Orlandi,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1100,Sprint,Dirt,Clásico Wilfredo Latham,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1100,Sprint,Dirt,Clásico Jockey Club de Azul,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico Raúl Lottero,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico José M. Boquin,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,2200,Medium,Dirt,Clásico Stud Book Argentino,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico Benito Lynch,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1200,Sprint,Dirt,Clásico España,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1400,Sprint,Dirt,Clásico Jockey Club de Venezuela,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1100,Sprint,Dirt,Clásico Eusonio C. Boni,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1100,Sprint,Dirt,Clásico Asociación Cooperativa Criadores Caballos de S.P.C. Ltda,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1400,Sprint,Dirt,Clásico Luis Monteverde,HLP,4,Local,,-34.920345,-57.969559
De la Plata,Argentina,South America,1600,Mile,Dirt,Clásico Oswaldo Aranha,HLP,4,Local,,-34.920345,-57.969559
San Isidro,Argentina,South America,2000,Medium,Turf,Gran Premio Miguel Alfredo Martínez de Hoz,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,2400,Long,Turf,Gran Premio 25 de Mayo - Copa Dr. Enrique Olivera,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Gran Premio de Potrancas,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Gran Premio Gran Criterium,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Dos Mil Guineas,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Gran Premio Jockey Club,JCBA,1,G1,Argentina Triple Crown,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Gran Premio Jockey Club,JCBA,1,G1,Argentina Triple Tiara,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Gran Premio San Isidro - Copa Melchor Ángel Posse,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Gran Premio Suipacha,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Gran Premio Diamante,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,2400,Long,Turf,Gran Premio Copa de Oro - Alfredo Lalor,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Gran Premio Enrique Acebal,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Gran Premio Copa de Plata Roberto Vasquez Mansilla Internacional,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,2400,Long,Turf,Gran Premio Carlos Pellegrini Internacional,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Gran Premio Félix de Álzaga Unzué Internacional,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Gran Premio Joaquín S. de Anchorena Internacional,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Dirt,Gran Premio Latinoamericano,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Gran Premio Latinoamericano,JCBA,1,G1,,-34.481587,-58.5256
San Isidro,Argentina,South America,2200,Medium,Turf,Clásico Juan Shaw,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Clásico Horacio Bustillo,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Clásico América,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Clásico Ricardo Ezequiel y Ezequiel M. Fernández Guerrico,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Eliseo Ramírez,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Raúl y Raúl E. Chevallier,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1800,Mile,Turf,Clásico Paseana,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Clásico Partícula,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1800,Mile,Turf,Clásico Forli,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Pippermint,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Clásico Omega,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Clásico 9 de Julio,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Clásico La Mission,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Clásico Ecuador,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Cyllene,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1800,Mile,Turf,Clásico Federico de Alvear,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Clásico Sibila,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Clásico Los Haras,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Clásico Carlos P. Rodriguez,JCBA,2,G2,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Clásico Botafogo,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico General Viamonte,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Olavarría,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,2400,Long,Turf,Clásico Porteño,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico General Las Heras,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Southern Halo,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Santiago Lawrie,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Velocidad,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Clásico Eudoro J. Balsa,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Ocurrencia,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,3000,Long,Turf,Clásico General Pueyrredón,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Condesa,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1800,Mile,Turf,Clásico Ensayo Fernando Santamarina,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,2400,Long,Turf,Clásico Yatasto,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Pedro Chapar,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,2400,Long,Turf,Clásico de la Provincia de Buenos Aires César Iraola,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,2400,Long,Turf,Gran Premio Vicente Dupuy Copa Gobierno de San Luis,JCBA,3,G3,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Congreve,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Haras Ojo De Agua,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1200,Sprint,Turf,Clásico Francia,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1200,Sprint,Turf,Clásico Rio de La Plata,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Omnium,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1200,Sprint,Turf,Clásico Antártida Argentina,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,2400,Long,Dirt,Clásico Calidoscopio,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1200,Sprint,Turf,Clásico Asociación Argentina de Fomento Equino,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,2200,Medium,Turf,Clásico Regimiento de Granaderos a Caballo,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Islas Malvinas,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1200,Sprint,Dirt,Clásico Lord at War,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Mesa del Senado,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1800,Mile,Turf,Clásico Macon,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Manuel Anasagasti,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,2400,Long,Turf,Clásico Cocles,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Producción Nacional,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Necochea,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Clásico Espirita,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Bayakoa,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Lamadrid,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico Propietarios,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Reconquista,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1200,Sprint,Dirt,Clásico Refinado Tom,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,2400,Long,Dirt,Clásico Domingo Faustino Sarmiento,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1200,Sprint,Dirt,Clásico Etoile,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Candy Ride,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Dirt,Clásico Orbit,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Dirt,Clásico Orange,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1000,Sprint,Turf,Clásico La Troienne,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1600,Mile,Turf,Clásico Embrujo,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Melgarejo,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Urbano de Iriondo,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,2000,Medium,Turf,Clásico Tresiete,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1200,Sprint,Dirt,Clásico Latency,JCBA,4,Local,,-34.481587,-58.5256
San Isidro,Argentina,South America,1400,Sprint,Turf,Clásico Invasor,JCBA,4,Local,,-34.481587,-58.5256
La Punta,Argentina,South America,2400,Long,Dirt,Gran Premio Vicente Dupuy Copa Gobierno de San Luis,Grupo Slot,3,G3,,-33.18368,-66.3127
La Punta,Argentina,South America,1800,Mile,Dirt,Gran Premio Jorge A. Laffue,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1600,Mile,Dirt,Clásico Aniversario Hipódromo La Punta,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1400,Sprint,Dirt,Clásico Aniversario Ciudad de La Punta,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1600,Mile,Dirt,Clásico Estrellas Apertura,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1600,Mile,Dirt,Clásico Estrellas Clausura,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1000,Sprint,Dirt,Clásico Copa La Punta Juniors,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1000,Sprint,Dirt,Clásico Estrellas Puntanas,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1000,Sprint,Dirt,Clásico Estrellas Potrancas,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,800,Sprint,Dirt,Clásico Estrellas Precoces,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1300,Sprint,Dirt,Clásico Estrellas Dirt,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1300,Sprint,Dirt,Clásico Estrellas Junior Dirt,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1000,Sprint,Dirt,Clásico Estrellas Provincias Argentinas - Copa Lito Bestani,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1000,Sprint,Dirt,Especial Nueva Generación,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1200,Sprint,Dirt,Especial Sprinters,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1400,Sprint,Dirt,Especial Estrellas,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1200,Sprint,Dirt,Premio Epic Hotel San Luis,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1100,Sprint,Dirt,Clásico United Provinces of South America Award,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,600,Sprint,Dirt,Premio Réplica del Cabildo y Casa de Tucumán,Grupo Slot,4,Local,,-33.18368,-66.3127
La Punta,Argentina,South America,1300,Sprint,Dirt,Día del Himno Nacional Argentino,Grupo Slot,4,Local,,-33.18368,-66.3127
Cidade Jardim,Brazil,South America,1500,Mile,Turf,Grande Prêmio Juliano Martins,JC de São Paulo,1,G1,,-23.582914,-46.704706
Cidade Jardim,Brazil,South America,1500,Mile,Turf,Grande Prêmio João Cecílio Ferraz,JC de São Paulo,1,G1,,-23.582914,-46.704706
Cidade Jardim,Brazil,South America,1000,Sprint,Turf,Grande Prêmio A.B.C.P.C.C.,JC de São Paulo,1,G1,,-23.582914,-46.704706
Cidade Jardim,Brazil,South America,2000,Medium,Turf,Grande Prêmio O.S.A.F. - Organizacion Sudamericana de Fomento del Sangre Pura de Carrera,JC de São Paulo,1,G1,,-23.582914,-46.704706
Cidade Jardim,Brazil,South America,2400,Long,Turf,Grande Prêmio São Paulo,JC de São Paulo,1,G1,,-23.582914,-46.704706
Cidade Jardim,Brazil,South America,1600,Mile,Turf,Grande Prêmio Ipiranga,JC de São Paulo,1,G1,Brazil Sao Paolo Triple Crown,-23.582914,-46.704706
Cidade Jardim,Brazil,South America,1600,Mile,Turf,Grande Prêmio Barão de Piracicaba,JC de São Paulo,1,G1,Brazil Sao Paolo Triple Tiara,-23.582914,-46.704706
Cidade Jardim,Brazil,South America,2000,Medium,Turf,Grande Prêmio Jockey Club de São Paulo,JC de São Paulo,1,G1,Brazil Sao Paolo Triple Crown,-23.582914,-46.704706
